task__calibration,task__created,task__id,task__info,task__n_answers,task__priority_0,task__project_id,task__quorum,task__state,taskinfo__id,taskinfo__image_url,taskinfo__source_uri
0,2015-05-04T15:58:58.357568,620,"{""source_uri"": ""https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/"", ""image_url"": ""https://farm6.staticflickr.com/5602/14915402584_6fb4e74575_b.jpg"", ""id"": ""73""}",15,0,27,0,completed,73,https://farm6.staticflickr.com/5602/14915402584_6fb4e74575_b.jpg,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/
0,2015-05-04T15:58:58.385332,621,"{""source_uri"": ""https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/"", ""image_url"": ""https://farm6.staticflickr.com/5604/15350518170_3a76973e8f_b.jpg"", ""id"": ""74""}",15,0,27,0,completed,74,https://farm6.staticflickr.com/5604/15350518170_3a76973e8f_b.jpg,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/
0,2015-05-04T15:58:58.416042,622,"{""source_uri"": ""https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/"", ""image_url"": ""https://farm4.staticflickr.com/3945/15350153457_50407f9e29_b.jpg"", ""id"": ""75""}",15,0,27,0,completed,75,https://farm4.staticflickr.com/3945/15350153457_50407f9e29_b.jpg,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/
0,2015-05-04T15:58:58.445608,623,"{""source_uri"": ""https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/"", ""image_url"": ""https://farm4.staticflickr.com/3938/15533483961_3c4332ea2a_b.jpg"", ""id"": ""76""}",15,0,27,0,completed,76,https://farm4.staticflickr.com/3938/15533483961_3c4332ea2a_b.jpg,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/
0,2015-05-04T15:58:58.505894,624,"{""source_uri"": ""https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/"", ""image_url"": ""https://farm4.staticflickr.com/3950/15406850949_3a9ba2ea39_b.jpg"", ""id"": ""77""}",15,0,27,0,completed,77,https://farm4.staticflickr.com/3950/15406850949_3a9ba2ea39_b.jpg,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/
0,2015-05-04T15:58:58.577635,625,"{""source_uri"": ""https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/"", ""image_url"": ""https://farm6.staticflickr.com/5607/14972717054_2627067f79_b.jpg"", ""id"": ""78""}",15,0,27,0,completed,78,https://farm6.staticflickr.com/5607/14972717054_2627067f79_b.jpg,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/
0,2015-05-04T15:58:58.609521,626,"{""source_uri"": ""https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/"", ""image_url"": ""https://farm6.staticflickr.com/5610/15407352778_1e9cb95407_b.jpg"", ""id"": ""79""}",15,0,27,0,completed,79,https://farm6.staticflickr.com/5610/15407352778_1e9cb95407_b.jpg,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/
0,2015-05-04T15:58:58.639301,627,"{""source_uri"": ""https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/"", ""image_url"": ""https://farm6.staticflickr.com/5601/14915371914_cde0aa9be6_b.jpg"", ""id"": ""80""}",15,0,27,0,completed,80,https://farm6.staticflickr.com/5601/14915371914_cde0aa9be6_b.jpg,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/
0,2015-05-04T15:58:58.676761,628,"{""source_uri"": ""https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/"", ""image_url"": ""https://farm6.staticflickr.com/5607/15349499839_74b1d402ef_b.jpg"", ""id"": ""81""}",15,0,27,0,completed,81,https://farm6.staticflickr.com/5607/15349499839_74b1d402ef_b.jpg,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/
0,2015-05-04T15:58:58.705277,629,"{""source_uri"": ""https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/"", ""image_url"": ""https://farm4.staticflickr.com/3953/15349513249_c6a611f5fe_b.jpg"", ""id"": ""82""}",15,0,27,0,completed,82,https://farm4.staticflickr.com/3953/15349513249_c6a611f5fe_b.jpg,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/
0,2015-05-04T15:58:58.850925,630,"{""source_uri"": ""https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/"", ""image_url"": ""https://farm6.staticflickr.com/5613/14915932103_9cc93db53b_b.jpg"", ""id"": ""83""}",15,0,27,0,completed,83,https://farm6.staticflickr.com/5613/14915932103_9cc93db53b_b.jpg,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/
0,2015-05-04T15:58:59.046450,631,"{""source_uri"": ""https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/"", ""image_url"": ""https://farm6.staticflickr.com/5604/14915984363_0b04490c1f_b.jpg"", ""id"": ""84""}",15,0,27,0,completed,84,https://farm6.staticflickr.com/5604/14915984363_0b04490c1f_b.jpg,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/
0,2015-05-04T15:58:59.164168,632,"{""source_uri"": ""https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/"", ""image_url"": ""https://farm6.staticflickr.com/5612/15350162547_a055a498f5_b.jpg"", ""id"": ""85""}",15,0,27,0,completed,85,https://farm6.staticflickr.com/5612/15350162547_a055a498f5_b.jpg,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/
0,2015-05-04T15:58:59.426695,633,"{""source_uri"": ""https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/"", ""image_url"": ""https://farm6.staticflickr.com/5603/15594295312_70fa95464f_b.jpg"", ""id"": ""86""}",15,0,27,0,completed,86,https://farm6.staticflickr.com/5603/15594295312_70fa95464f_b.jpg,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/
0,2015-05-04T15:58:59.596284,634,"{""source_uri"": ""https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/"", ""image_url"": ""https://farm6.staticflickr.com/5616/15406847719_657439e780_b.jpg"", ""id"": ""87""}",15,0,27,0,completed,87,https://farm6.staticflickr.com/5616/15406847719_657439e780_b.jpg,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/
0,2015-05-04T15:58:59.663444,635,"{""source_uri"": ""https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/"", ""image_url"": ""https://farm6.staticflickr.com/5602/15593455685_3a40fa7f76_b.jpg"", ""id"": ""88""}",15,0,27,0,completed,88,https://farm6.staticflickr.com/5602/15593455685_3a40fa7f76_b.jpg,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/
0,2015-05-04T15:58:59.699716,636,"{""source_uri"": ""https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/"", ""image_url"": ""https://farm4.staticflickr.com/3934/15407349528_d0cae6b9f1_b.jpg"", ""id"": ""89""}",15,0,27,0,completed,89,https://farm4.staticflickr.com/3934/15407349528_d0cae6b9f1_b.jpg,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/
0,2015-05-04T15:58:59.727146,637,"{""source_uri"": ""http://www.doctorswithoutborders.org/our-work/medical-issues/ebola"", ""image_url"": ""https://www.doctorswithoutborders.org/sites/usa/files/ppe-explainer-mp2.jpg"", ""id"": ""90""}",15,0,27,0,completed,90,https://www.doctorswithoutborders.org/sites/usa/files/ppe-explainer-mp2.jpg,http://www.doctorswithoutborders.org/our-work/medical-issues/ebola
0,2015-05-04T15:58:59.756706,638,"{""source_uri"": ""https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/"", ""image_url"": ""https://farm4.staticflickr.com/3953/15533416411_9bf7236796_b.jpg"", ""id"": ""91""}",15,0,27,0,completed,91,https://farm4.staticflickr.com/3953/15533416411_9bf7236796_b.jpg,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/
0,2015-05-04T15:58:59.784883,639,"{""source_uri"": ""https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/"", ""image_url"": ""https://farm4.staticflickr.com/3937/15350491990_3e0b2b0ddc_b.jpg"", ""id"": ""92""}",15,0,27,0,completed,92,https://farm4.staticflickr.com/3937/15350491990_3e0b2b0ddc_b.jpg,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/
0,2015-05-04T15:58:59.817732,640,"{""source_uri"": ""https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/"", ""image_url"": ""https://farm4.staticflickr.com/3930/14915963893_29d900b71b_b.jpg"", ""id"": ""93""}",15,0,27,0,completed,93,https://farm4.staticflickr.com/3930/14915963893_29d900b71b_b.jpg,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/
0,2015-05-04T15:58:59.849630,641,"{""source_uri"": ""https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/"", ""image_url"": ""https://farm6.staticflickr.com/5608/15350134787_5b0f7a5c38_b.jpg"", ""id"": ""94""}",15,0,27,0,completed,94,https://farm6.staticflickr.com/5608/15350134787_5b0f7a5c38_b.jpg,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/
0,2015-05-04T15:58:59.876676,642,"{""source_uri"": ""https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/"", ""image_url"": ""https://farm6.staticflickr.com/5612/15350522050_1af805498f_b.jpg"", ""id"": ""95""}",15,0,27,0,completed,95,https://farm6.staticflickr.com/5612/15350522050_1af805498f_b.jpg,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/
0,2015-05-04T15:58:59.907833,643,"{""source_uri"": ""https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/"", ""image_url"": ""https://farm4.staticflickr.com/3940/14915424824_e42b3d5854_b.jpg"", ""id"": ""96""}",15,0,27,0,completed,96,https://farm4.staticflickr.com/3940/14915424824_e42b3d5854_b.jpg,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/
0,2015-05-04T15:58:59.934974,644,"{""source_uri"": ""https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/"", ""image_url"": ""https://farm4.staticflickr.com/3936/15536191815_e16b7ea5ec_b.jpg"", ""id"": ""97""}",15,0,27,0,completed,97,https://farm4.staticflickr.com/3936/15536191815_e16b7ea5ec_b.jpg,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/
0,2015-05-04T15:58:59.966167,645,"{""source_uri"": ""https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/"", ""image_url"": ""https://farm4.staticflickr.com/3954/14972724524_6d3ca00ec5_b.jpg"", ""id"": ""98""}",15,0,27,0,completed,98,https://farm4.staticflickr.com/3954/14972724524_6d3ca00ec5_b.jpg,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/
0,2015-05-04T15:58:59.993559,646,"{""source_uri"": ""https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/"", ""image_url"": ""https://farm4.staticflickr.com/3936/14972715794_df6e25458d_b.jpg"", ""id"": ""99""}",15,0,27,0,completed,99,https://farm4.staticflickr.com/3936/14972715794_df6e25458d_b.jpg,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/
0,2015-05-04T15:59:00.031826,647,"{""source_uri"": ""https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/"", ""image_url"": ""https://farm4.staticflickr.com/3955/15594294552_2afbdf677a_b.jpg"", ""id"": ""100""}",15,0,27,0,completed,100,https://farm4.staticflickr.com/3955/15594294552_2afbdf677a_b.jpg,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/
0,2015-07-20T06:05:36.768538,2504,"{""source_uri"": ""https://timedotcom.files.wordpress.com/2014/10/ebola_africa_time.jpg?quality=65&strip=color&w=1500"", ""image_url"": ""https://timedotcom.files.wordpress.com/2014/10/ebola_africa_time.jpg?quality=65&strip=color&w=1500"", ""id"": ""geotagx-chrome-sourcerer_61A871EC9040938C""}",15,0,27,0,completed,geotagx-chrome-sourcerer_61A871EC9040938C,https://timedotcom.files.wordpress.com/2014/10/ebola_africa_time.jpg?quality=65&strip=color&w=1500,https://timedotcom.files.wordpress.com/2014/10/ebola_africa_time.jpg?quality=65&strip=color&w=1500
0,2015-07-20T10:01:50.247789,2506,"{""source_uri"": ""http://i.telegraph.co.uk/multimedia/archive/03065/ebola_girl_3065569b.jpg"", ""image_url"": ""http://i.telegraph.co.uk/multimedia/archive/03065/ebola_girl_3065569b.jpg"", ""id"": ""geotagx-chrome-sourcerer_FFA0A584CBEC43F0""}",15,0,27,0,completed,geotagx-chrome-sourcerer_FFA0A584CBEC43F0,http://i.telegraph.co.uk/multimedia/archive/03065/ebola_girl_3065569b.jpg,http://i.telegraph.co.uk/multimedia/archive/03065/ebola_girl_3065569b.jpg
0,2015-07-20T10:08:54.020246,2508,"{""source_uri"": ""http://mediad.publicbroadcasting.net/p/shared/npr/styles/x_large/nprshared/201408/336874108.jpg"", ""image_url"": ""http://mediad.publicbroadcasting.net/p/shared/npr/styles/x_large/nprshared/201408/336874108.jpg"", ""id"": ""geotagx-chrome-sourcerer_41DD603601AE2026""}",15,0,27,0,completed,geotagx-chrome-sourcerer_41DD603601AE2026,http://mediad.publicbroadcasting.net/p/shared/npr/styles/x_large/nprshared/201408/336874108.jpg,http://mediad.publicbroadcasting.net/p/shared/npr/styles/x_large/nprshared/201408/336874108.jpg
